	og_sentence	label	aug_sentence
2305	Cocktails tonight yep why not!   had one in over a year! !	0	Let's have cocktails tonight, why not! I haven't had one in over a year!
2306	So kind of occ health to book my tb skin test on my day off uni. I am thrilled	1	It's so thoughtful of occupational health to schedule my TB skin test on my day off from university. I'm thrilled about it.
2307	Love how I came into work at 8 because Charlie said we were busy.... 3 people in 45 minutes,yeah we got this place packed Charlie.	1	It's amusing how I arrived at work at 8 because Charlie said we were busy, but in the past 45 minutes, only three people showed up. Yeah, Charlie, we've really packed this place!
2308	#notcies #eu Moscovici quizzed on extra time for three EU countries to hit eurozone targets http://t.co/abMSD156Cl	0	#notcies #eu Moscovici faces questions about granting extra time for three EU countries to meet eurozone targets.
2309	Haha love when I accidentally spray perfume in my eye :face_with_ok_gesture:	1	Haha, it's hilarious when I accidentally spray perfume in my eye. :face_with_ok_gesture:
2310	3:30am is a great time to learn the male reproductive system. with the biggest and brightest power point slides ever.  #biology	1	Learning about the male reproductive system at 3:30 am is quite an experience, especially with the use of big and visually appealing PowerPoint slides. #biology
2311	Stomach hurts sick of having sinus infection!!!	0	I'm sick of dealing with this sinus infection; it's giving me a stomachache.
2312	How the fuck do u come out of a commercial injury break w a delay of game? #Redskins	0	How in the world does a delay of game happen right after a commercial break due to an injury? #Redskins
2313	So nice to have a final before the sun is even up :smiling_face_with_smiling_eyes:	1	It's so pleasant to have a final exam before sunrise. :smiling_face_with_smiling_eyes:
2314	Coffee and prioritizing the mess that is me; trying to be #grown but clearly I am	0	I'm sipping on coffee and trying to prioritize my life, but it's clear that I still have a lot of growing up to do.
2315	#sup#twitter#sorry#i#talking#alot#so#i#thort#i#sould#just#say#hi	0	Hey everyone, sorry for talking a lot in my tweets, but I thought I should just say hi.
2316	I'm really talkative at night but no one is up to talk	1	I tend to be really chatty at night, but unfortunately, no one else is awake to talk.
2317	@peppa5 I do 2 or 3 times a week :) lol I can't do 5 :(	0	@peppa5, I go to the gym 2 or 3 times a week. I wish I could do it 5 times, but that's a bit challenging. lol
2318	99 % of Maldives is water. Yet, we're experiencing a water shortage.	1	Despite being surrounded by water, the Maldives is currently facing a water shortage, which is quite surprising considering that 99% of the country is water.
2319	Love it when I have a 10 minute wait on @Ticketmaster and as I reach no wait it knocks me back to 10 more minutes. Fantastic.	1	It's so frustrating when I wait for 10 minutes on @Ticketmaster, and just as I reach the point of no wait, it suddenly sends me back to another 10-minute wait. Fantastic.
2320	A great day is one in which it's pouring rain and you walk out of your apartment without your car or apartment keys.	1	It's a peculiar kind of day when it's pouring rain outside and you realize you left your car keys and apartment keys behind before leaving your apartment.
2321	Riding the distraction train. ||CHOO CHOO	0	Getting easily distracted and losing focus. ||All aboard the distraction train. CHOO CHOO
2322	I have a VERY limited number of press seats available for a Meet Me There screening in Austin on January 21. Hit me up, press types.	0	I have a very limited number of reserved seats for press members who want to attend a Meet Me There screening in Austin on January 21. If you're a member of the press, reach out to me for more information.
2323	@Yagu4Mp Lol I reckon. Was all in jest. I hope.	0	@Yagu4Mp Haha, I think so too. It was all just a playful joke, I hope.
2324	@DrJaneChi: But what about white on white crime? It's like a ribbon in the sky...non-existent.	1	@DrJaneChi: What about white on white crime? It's like a rare occurrence...almost non-existent, just like a ribbon in the sky.
2325	So Ally McCoist hands his notice in and gets a pay rise,he really has Rangers best interests at heart	1	Ally McCoist resigns from his position and surprisingly receives a raise. It seems he genuinely cares about the best interests of Rangers.
2326	For some reason I feel the classiest when I'm wearing $3 fake pearl necklaces. ? Lol	1	It's strange, but I feel incredibly elegant when I wear inexpensive fake pearl necklaces that cost only $3. ? Lol
2327	36 hours no food no drink going strong  #givemeabrew :person_with_folded_hands::loudly_crying_face::hot_beverage:	1	I haven't eaten or drunk anything for 36 hours, but I'm still going strong. #givemeabrew :person_with_folded_hands::loudly_crying_face::hot_beverage:
2328	People who don't get : you are THE BEST!	1	To those who don't understand the essence of something: you are truly the best!
2329	@HELENOHENZO Your not understanding something, does  make you an expert in the field.	0	@HELENOHENZO Just because you don't understand something doesn't make you an expert in the field.
2330	Turns out a sausage butty from burger king is just a burger. Really enjoyed eating that at half 8 in the morning.  #feelshit	1	It turns out that a sausage sandwich from Burger King is essentially just a burger. But I surprisingly enjoyed eating it at 8:30 in the morning. #feelshit
2331	@ Speakeasy http://t.co/1bg6Y6U0ax	0	I'm currently at Speakeasy. [location link]
2332	If I had to chose between living in Winnipeg or never seeing the Leafs win the cup. No cup it is. #TMLtalk #Leafs	0	If I had to choose between living in Winnipeg or never witnessing the Leafs winning the cup, I'd opt for no cup. #TMLtalk #Leafs
2333	@ragavendra87 @timesofindia They r no less than the BCCI and Arnab keeps bashing them on the news hour	1	@ragavendra87 @timesofindia They are just as influential as the BCCI, and Arnab constantly criticizes them on the news hour.
2334	@StartUpGrindBuf @magnachef If you need a #dev #environmnet #then  #a #great #pick. For #regular #web #stuff, I #do #like #it	0	@StartUpGrindBuf @magnachef If you're in need of a development environment, it's a great choice. For regular web-related tasks, I personally like it.
2335	@SkyNews Wow! I can now afford that holiday I've always wanted!	1	@SkyNews Wow! Now I can finally afford that dream holiday I've always wanted!
2336	Online shopping with no credit card :white_smiling_face:  #Umm.. #JustBrowsing :white_smiling_face:	1	Engaging in online shopping without a credit card. :white_smiling_face: #Umm.. #JustBrowsing :white_smiling_face:
2337	There's nothing like almost rear-ending someone because they slam on brakes for no reason to get you alert and ready for an exam!!	1	There's nothing quite like almost rear-ending someone because they abruptly hit the brakes for no reason. It certainly puts you on high alert and prepares you for an exam!
2338	"While politicians are busy in scuffles #PakArmy is doing their job yet maligned  ""@peaceful_h:Salute 2 PAKARMY http://t.co/XZje4FxCLf"""	1	"While politicians are involved in arguments, the Pakistani Army continues to fulfill their responsibilities despite being unjustly criticized. ""@peaceful_h: Salute to PAKARMY [link]"""
2339	This is what we called OTAK LETAK KAT LUTUT.|#melayu | http://t.co/wPCuJxXhtk	0	"This is what we refer to as ""putting your brain on your knees."" | #melayu | [link]"
2340	@ninjalikescheez did your python tweeter send that?	1	Did your Python bot send that tweet, @ninjalikescheez?
2341	I'm so good at sight singing.	1	I excel at sight singing.
2342	I love when I write a tweet wrong. :smiling_face_with_smiling_eyes:	1	It's amusing when I make a typo in my tweet. :smiling_face_with_smiling_eyes:
2343	Pretty sure I just sat behind @sorensensci in the McDonald's drive through and peeked to see movie what was playing :face_with_tears_of_joy:	0	I'm pretty sure I was behind @sorensensci in the McDonald's drive-thru and couldn't resist peeking to see what movie was playing. :face_with_tears_of_joy:
2344	hmmm. I do wonder why Astec has one fewer employee? #lol	1	Hmm, I wonder why Astec has one less employee? #lol
2345	@KevinnCyrus lol of course it's the best!!	1	@KevinnCyrus lol, of course it's the best!
2346	:party_popper:It's Monday! :party_popper:	1	:party_popper: It's Monday! :party_popper:
2347	posting any tweet doesn't mean i don't use twitter !	0	Just because I'm posting a tweet doesn't mean I don't use Twitter!
2348	Foxy Lady..#waynesworld #excellent  :grinning_face_with_smiling_eyes::white_smiling_face::smiling_face_with_smiling_eyes:	1	Foxy Lady.. #waynesworld #excellent :grinning_face_with_smiling_eyes::white_smiling_face::smiling_face_with_smiling_eyes:
2349	@TroyRenck Why? He has draft pick compensation tied to his name and is only six months younger.	0	@TroyRenck Why? He still has draft pick compensation attached to his name and is just six months younger.
2350	@XboxSupport @xbox It's Christmas, one of the few days off I get during the year and I can't even sign into my XBOX ONE.|#Typical|	1	@XboxSupport @xbox It's Christmas, one of the rare days off I have in a year, and yet I can't even log into my XBOX ONE. #Typical
2351	You know its a gonna be a good day when your roommate comes in saying she just took her aderol and is about to have an anxiety attack	1	You know it's going to be an eventful day when your roommate comes in saying she just took her aderol and is on the verge of having an anxiety attack.
2352	I think I might be an artist  #flowers #pretty #love #beautiful #painting #art #nature #lchs http://t.co/Gq9zYIvApN	1	I believe I have a knack for art. #flowers #pretty #love #beautiful #painting #art #nature #lchs
2353	hahahaha... 'Best Asian Style' went to the group of pretty boys ALL wearing blacks suits with a tie/bow. HOW STYLISH.  #2014MAMA	1	Hahaha... 'Best Asian Style' was awarded to a group of handsome boys all dressed in black suits with a tie/bow. So stylish! #2014MAMA
2354	Horses are just hornless unicorns :O ||#enlightened #mystical #wow  #on #drugs	0	Horses are essentially unicorns without horns. :O #enlightened #mystical #wow #on #drugs
2355	I was doing great with this summary of my year until I got to June 27th, and the weekend of @Hartswormx3 's birthday. #rivertrip #groupchat	0	I was doing well with summarizing my year until I reached June 27th, the weekend of @Hartswormx3's birthday. #rivertrip #groupchat
2356	@kennisibueno You truly are my son.	0	@kennisibueno, you truly resemble me, my son.
2357	let it go #afraid#frozen http://t.co/QUcRVym5J7	0	Let it go. #afraid #frozen
2358	@gilmanjames19 absolutely! I have no life so that shouldn't be a hard thing to do. Haha	0	@gilmanjames19, absolutely! I have no social life, so that shouldn't be difficult. Haha
2359	I love spending five hours a night doing homework! Please assign more teachers!	1	I thoroughly enjoy spending five hours every night doing homework! Please assign more teachers!
2360	Eeeek cinema date with the boo this weekend:see-no-evil_monkey::two_hearts:	0	I'm excited for a movie date with my significant other this weekend. 😈💕
2361	@ReedWilkerson I was tempted but I didn't want to one-up your tats with mine	0	@ReedWilkerson, I was tempted to get more tattoos, but I didn't want to outshine yours.
2362	I cut my dominant tweeting finger on the milo tin. But as you can see, I'm a survivor.	0	I accidentally cut my finger, the one I use for tweeting, on the milo tin. But don't worry, I'm resilient and still going strong.
2363	Sums up my week really  #NursingLife #WorkingDaysAndNights http://t.co/X3vnjbiSsy	1	This perfectly summarizes my week as a nurse. #NursingLife #WorkingDaysAndNights
2364	Nothing beats a surprise Tetanus shot at the doctor's office. #blessed	1	There's nothing like an unexpected Tetanus shot at the doctor's office. #blessed
2365	Thank goodness the holiday help at work is no more! I just love it when they think they know more than you  #annoyed #relieved #gone	1	Thank goodness the temporary holiday workers at my job are gone! It's frustrating when they think they know more than you. #annoyed #relieved #gone
2366	I believe it is about #indoctrination &  religious indoctrination either; but indoctrination into the future groups of #Lefties.	0	I believe it's all about shaping people's beliefs and values, not just through religious teachings but also through influencing future groups of left-leaning individuals. #indoctrination #Lefties
2367	I am the happiest person ever when @kacimaier wakes me up in the morning!	1	@kacimaier brings me so much joy when she wakes me up in the morning! I couldn't be happier.
2368	"@jodalatour @FoxNews Would you have said in the 1800s, ""Why is GOP against Africans being brought here? Do any of them want to pick cotton?"""	0	"@jodalatour @FoxNews, would you have said in the 1800s, ""Why is the GOP against Africans being brought here? Do any of them want to pick cotton?"""
2369	This is what  looks like, right? http://t.co/WdwI96OWwI	0	Is this what [subject/topic] looks like? 🤔 [link]
2370	"@gilester haven't you used the ""don't you know who I am"" line yet...."	1	"@gilester, haven't you tried using the ""don't you know who I am"" phrase yet?"
2371	#Uniform#unity #LMFAIR14	0	#Uniform #unity #LMFAIR14 (hashtags representing the theme or atmosphere of an event)
2372	Just got an email from the law school saying 3 people have infringed copyright by not referencing properly..in our essay on copyright	1	The law school just sent an email informing us that three people have violated copyright by not properly referencing sources in our essay on copyright.
2373	Oh how I love listening to Fox News in the background while opening presents.	1	I enjoy having Fox News playing in the background while opening presents.
2374	"Being publicly called a ""heartless arsehole"" for going about my day as usual."	1	"It's disheartening to be publicly labeled a ""heartless arsehole"" just for going about my normal day."
2375	The worst part about it is the crosswalk is a memorial to a kid who was killed by a nigga just like HIM, who didn't stop.	1	The most upsetting part is that the crosswalk is a memorial for a child who was killed by someone similar to him, who didn't stop.
2376	I don't understand why anyone watches these bowl games. They don't matter. Great, a team outside the top 4 dominated. #dontcare	0	I don't comprehend why anyone would watch these bowl games. They hold no significance. It's disappointing that a team outside the top 4 dominated. #dontcare
2377	Cool.	1	That's cool.
2378	@NinaWmakeup  a#chance#till#January! #this is so good #you always make me#smile	0	@NinaWmakeup, I have a chance to do something until January! This is amazing. You always make me smile.
2379	@NoFlyDawn @daibyday This sounds high, but is safe for short term use. It dramatically increases antimicrobial peptides in the blood.	0	@NoFlyDawn @daibyday, this may sound excessive, but it's safe for short-term use. It significantly increases antimicrobial peptides in the blood.
2380	My grandpa just gave me a credit card for christmas...he has no idea. Lol	0	My grandpa recently gifted me a credit card as a Christmas present... and he's completely clueless about it. Haha!
2381	I need to get up, but Sasha is way too cute!	0	I have to wake up, but Sasha is incredibly adorable and making it difficult for me to do so.
2382	Chill #Repost #Dead  #Dominos #Haha :face_with_tears_of_joy::skull: http://t.co/SnUkkgCDB9	0	"Relax and enjoy this repost, it's absolutely hilarious! Dominos will have you laughing so hard that it's ""dead"" funny. 😂💀 Check it out at this link: http://t.co/SnUkkgCDB9."
2383	@N4_BB   :/ still Q10, still one of the best :D	0	@N4_BB is still not completely satisfied, but Q10 remains one of the top choices, and they are still delighted.
2384	http://t.co/wrrxlBdRBI #TeenAnalCasting #What What is the Creampie Crusade?	0	What is the Creampie Crusade?
2385	I guess my cat also lost 3 pounds when she went to the vet after I've been feeding her a few times a day.||#Eating|#food| |#WorkingOut	0	It seems like my cat managed to lose 3 pounds during her visit to the vet, despite me feeding her multiple times a day. It's interesting to see the effects of #Eating, #food, and #WorkingOut on her weight.
2386	Solid leg day :flexed_biceps: felt great and hit my max for 2. Can't wait to squat 315!	0	I had an excellent leg workout today! 💪 It felt amazing, and I reached my personal best for two reps. I'm really excited to challenge myself and squat 315 pounds!
2387	Its so hard to choose between the pleasure and the pain  #Girl #December #Love #Dream  #Strong http://t.co/GZH8Oqft9y	0	Choosing between pleasure and pain is extremely difficult. The hashtags #Girl #December #Love #Dream #Strong are associated with this challenge. You can find more information at the link provided: http://t.co/GZH8Oqft9y.
2388	Two Broke Rednecks father/daughter riffing team who make fun of old educational films n more http://t.co/okfWzkWOmQ | http://t.co/7QG3iFJAyu	0	There is a comedic duo consisting of a father and daughter who humorously mock old educational films and more. You can find them at the following links: http://t.co/okfWzkWOmQ and http://t.co/7QG3iFJAyu.
2389	Body Language for Confidence - the easiest thing you can do to make a difference: http://t.co/Jv92osRVuO via> @DrGaryWood	0	Boost your confidence with body language - it's the simplest action you can take to make a positive impact. Learn more about it here: http://t.co/Jv92osRVuO via @DrGaryWood.
2390	@SBryanMusic I think I'm gonna check your music out later. Thanks:white_smiling_face:	0	Hey @SBryanMusic, I'm planning to give your music a listen later. Thanks! 😊
2391	I'm knitting a scarf. Yes. Knitting. A scarf. Because manual dexterity and I like knitting. Problems?	0	Currently engaged in the activity of knitting a scarf. Yes, you read that right. Knitting. Why? Well, I enjoy it and it helps improve my manual dexterity. Any objections?
2392	"@theprojecttv When all the ""trauma"" these kids are suffering is over, the fact remains, You apologised for telling the truth.  #stuism"	1	"Despite the claims of ""trauma"" endured by these kids, the fact remains that you apologized for speaking the truth, @theprojecttv. #stuism"
2393	@PeterEgan6 Happy Christmas to you + yours. May 2015 bring good health, happiness, every success and all you wish yourselves.	0	Wishing you and your loved ones a joyful Christmas, @PeterEgan6. May 2015 bring good health, happiness, success, and all your heart desires.
2394	@TayCif love you so much taylor :sparkles::person_bowing_deeply:	0	@TayCif, just wanted to express my immense love for you, Taylor. ✨🙇‍♂️
2395	@ECU_ALUM @its_carolxo @SteveInTheCut @MikeJonesWaPo true that! We just keep giving them :money_bag: with no return #charity	0	Absolutely true, @ECU_ALUM, @its_carolxo, @SteveInTheCut, and @MikeJonesWaPo. We keep providing them with financial support without seeing any significant returns. #charity
2396	#politics is not my cup of tea says #sonakshi @sonakshisinha  of #lingaa fame . #sonakshi dad #shatru is our top #bjp leader	1	Actress @sonakshisinha, known for her role in the movie #lingaa, reveals that politics is not her area of interest. Her father, #shatru, on the other hand, is a prominent leader within the #bjp party.
2397	.Thanks to Kanye, McCartney will finally get that big break he's been waiting for. No more dumpster diving for him.  #caring	1	Thanks to Kanye, Paul McCartney will finally receive the breakthrough he's been waiting for in his career. No more struggling or searching for opportunities. #caring
2398	All I can say is I'm lucky.	0	I consider myself fortunate and grateful for the circumstances I find myself in.
2399	Not a strong showing for Pittsburgh sports this weekend. Thanks @steelers and @GoPittFootball for great seasons! #stillafan	0	The Pittsburgh sports teams didn't have a strong performance this weekend. Still, I want to express my appreciation to @steelers and @GoPittFootball for their fantastic seasons. I remain a loyal fan.
2400	#FEMALECONDOMS  |#herpes is  #curable, it #can #be #managed.. http://t.co/0Y1t0CNyZx	0	"The use of female condoms can help manage and potentially cure herpes. Learn more at <a href=""http://t.co/0Y1t0CNyZx"" target=""_new"">http://t.co/0Y1t0CNyZx</a>."
2401	Workaholics: if you're sick, don't let that stop you from bringing your germs into the office. We all appreciate your commitment.	1	To all the workaholics out there: even if you're feeling sick, please don't hesitate to bring your germs to the office. Your dedication is truly appreciated by all.
2402	Eskom load-shedding hammers the Rand again: http://t.co/L9CTtRVASn  Current spot rate USD1=R11.45 http://t.co/PGZHDkBJGD #VivaANCviva	0	"The ongoing issue of Eskom load-shedding is once again impacting the value of the Rand. Find out more at <a href=""http://t.co/L9CTtRVASn"" target=""_new"">http://t.co/L9CTtRVASn</a>. The current exchange rate is USD1=R11.45. #VivaANCviva"
2403	@sickill buuuut fast iteration and prototyping to production-ready code!	1	@sickill, although it may take some time, fast iteration and prototyping can eventually lead to production-ready code!
2404	Explosions! Nicely done. Apparently, the Joker & I have a lot in common. That's...disconcerting. http://t.co/mRRqCWOAms #Batman #StarTrek	0	Wow! The explosions in the movie were incredibly well-executed. Interestingly, I find myself sharing similarities with the Joker. It's a bit unsettling. #Batman #StarTrek
2405	That moment when you want to break someones fingers:pouting_face::pouting_face::pouting_face::pouting_face::pouting_face:	0	That moment when you feel an overwhelming urge to break someone's fingers. 😔
2406	The #AdvancedWarfare campaign was only 6 hours -_-|PS: It's still better than BF4's campaign tho (that I didn't finish) :p	0	I was disappointed that the #AdvancedWarfare campaign lasted only 6 hours. However, I have to admit it's still better than the campaign of BF4 (which I never finished). 😛
2407	I have plans. I feel sick. What a surprising turn of events.	1	Unexpectedly, I feel sick when I have plans. How surprising!
2408	@myrcurial: @amz__123 Aaaaaamd what time is your bedtime? >better  tweet Dad at night from my house. I don't want to get in trouble!	0	@myrcurial: @amz__123 And what time do you usually go to bed? Maybe it's best to tweet your dad at night from my place to avoid getting into trouble!
2409	"there is no such thing as ""racists"" because there's only ONE race, HUMAN @RBRNetwork1 @Dolphin__Man @TheOldBreed1775 @jus1314tin @CoutoPanda"	0	"It's important to recognize that there is only one race, the human race. Therefore, the term ""racists"" is not accurate. @RBRNetwork1 @Dolphin__Man @TheOldBreed1775 @jus1314tin @CoutoPanda"
2410	@GoddardDonald @kroger Spoiled, rancid food AND guns in the aisles? Rats in @HarrisTeeter?Sounds great.  #GroceriesNotGuns	1	@GoddardDonald @kroger: So, you're telling me there's spoiled and rancid food along with guns in the aisles? And rats in @HarrisTeeter? Sounds like a fantastic shopping experience. #GroceriesNotGuns
2411	I'm in love with the cocoa:teacup_without_handle:	0	I have developed a deep affection for cocoa. It brings me great joy and comfort.
2412	I think tori is actually my favorite human being on this earth tbh	0	To be honest, I genuinely believe that Tori is my favorite person in the world.
2413	And with this revelation, the African-American community's faith in law enforcement skyrockets!  http://t.co/lFnoH0JLjX	1	This recent revelation has significantly increased the African-American community's trust and confidence in law enforcement!
2414	#Patriots #report #card: #Grades  #half bad: Tom Brady throws under pressure in the 2nd quarter during Sundays http://t.co/lzdBh8iHC4	0	"Check out the #Patriots #report #card: #Grades. Tom Brady's performance under pressure in the second quarter on Sundays wasn't half bad. <a href=""http://t.co/lzdBh8iHC4"" target=""_new"">http://t.co/lzdBh8iHC4</a>"
2415	Backs killing me today :grimacing_face: #tramadol	0	My back is causing me a lot of discomfort today. #tramadol
2416	Dentists oh the joy	1	Dentist visits, oh what a delightful experience they are!
2417	Lol at the #EatenAlive show. if that's the name of the show gotta do it not quit cause the snake was hurting his arm. #goodtv  #garbage	1	I find the #EatenAlive show quite amusing. If they named the show that way, they had to follow through, even if the snake was hurting the person's arm. #goodtv #garbage
2418	Yep, true patriots all.  http://t.co/lAZTLMA2Ho	1	"Absolutely, every single person involved is a true patriot. <a href=""http://t.co/lAZTLMA2Ho"" target=""_new"">http://t.co/lAZTLMA2Ho</a>"
2419	The city that only sleeps on mass transit. #naptime  #isntitironic #donchathink #imnotsure... http://t.co/yKcxmW5dVX	1	"The city where people only sleep on mass transit. It's a bit ironic, don't you think? #naptime #isntitironic #donchathink #imnotsure... <a href=""http://t.co/yKcxmW5dVX"" target=""_new"">http://t.co/yKcxmW5dVX</a>"
2420	@dirtydeathdog ok thanks,one more question: does a Computer Scientist take the same salary as a Computer Communication Engineer?	0	@dirtydeathdog, thanks for the response. Just one more question: Do Computer Scientists and Computer Communication Engineers receive the same salary?
2421	@whipappeal_6 not always. They've found them in $500k homes	0	@whipappeal_6, it's not always the case. They have found them even in $500k homes.
2422	@andreamarchant @tortugarouge I don't think I've ever seen Love Actually all the way through. I tried once last year. I don't remember it.	0	@andreamarchant @tortugarouge, I don't think I've ever watched Love Actually all the way through. I attempted once last year, but I can't recall it.
2423	@LatinaPicsDaily  gay but I bang that	0	@LatinaPicsDaily, I identify as gay, but I find that attractive.
2424	Thank you OCC for being concerned enough about my safety driving to school to cancel classes....	1	I appreciate OCC for prioritizing my safety while driving to school and canceling classes.
2425	#Hunger #has  #vanished #from #our #affluent, even #overweight, #society –  http://t.co/7AqtTD2xYN	0	In our affluent society, even among overweight individuals, the issue of hunger has disappeared.
2426	If loose lips sink ships, then loose tweets sink fleets. ? (@ NASNI Theatre in Coronado, CA) https://t.co/dvFfrwO74Q	1	"If revealing too much information can harm ships, then posting careless tweets can harm entire fleets. (@ NASNI Theatre in Coronado, CA) <a href=""https://t.co/dvFfrwO74Q"" target=""_new"">https://t.co/dvFfrwO74Q</a>"
2427	@ATVIAssist it's finally open XD I used a youtube video to help me :) Thanks very much ;) http://t.co/gaZvpumBcD	0	@ATVIAssist, it's finally open XD. I used a YouTube video to assist me. Thank you very much ;)
2428	#late night #shopping #bullringbirmingham #sunglasses really? Lol :grinning_face_with_smiling_eyes: #sayyes she says xxx http://t.co/YsuyjqS8dr	0	"Late-night shopping at Bullring Birmingham for sunglasses? Is that really necessary? Lol :grinning_face_with_smiling_eyes: #sayyes, she says xxx <a href=""http://t.co/YsuyjqS8dr"" target=""_new"">http://t.co/YsuyjqS8dr</a>"
2429	@MericaMcFreedom @Salon Because Bill makes too much money making speeches now and he's so honest :)	1	@MericaMcFreedom @Salon, it's because Bill now earns a significant income from giving speeches, and he's known for his honesty :)
2430	#DIY. Change your #MobileCover every day now. Enjoy! http://t.co/FbDDXMien9	0	"Get creative and change your mobile cover every day with these #DIY ideas. Enjoy the variety! <a href=""http://t.co/FbDDXMien9"" target=""_new"">http://t.co/FbDDXMien9</a>"
2431	I love waking up and not being able to sleep anymore :)	1	I enjoy waking up and not being able to fall back asleep anymore. It's a refreshing feeling :)
2432	I literally get to pamper myself all day tomorrow and get cray with Julia and Raven in the Bay. #whatmorecouldaguyaskfor	0	Tomorrow, I have the whole day to pamper myself and have a great time with Julia and Raven in the Bay. What more could a guy ask for?
2433	#SocialMedia Where it's perfectly normal to talk to people in pictures !	1	On #SocialMedia, it's perfectly normal to engage with people through their pictures!
2434	She said nope, I'm only getting gift cards...ones she bought using her credit card points. .	1	"When asked if she wanted anything else for her gifts, she replied with a firm ""nope."" She's only interested in gift cards, and she used her credit card points to purchase them."
2435	Just noticed that I crossed 500 followers in past month. Guys, I hope you enjoy the sarcasm b/c we all know my value added is nil	0	I just realized that I gained over 500 followers in the past month. Guys, I hope you appreciate my sarcasm because, let's be honest, I don't bring much else to the table.
2436	Feel bad, confused over NY cop controversy. That one is on camera. @michael brown @ferguson  so clear #Love your neighbor	0	I feel conflicted and saddened by the controversy surrounding the New York police officer. The incident was captured on camera, reminding us to love our neighbors like the scriptures say. References to @michael brown and @ferguson are clear.
2437	@talkhoops Pierce had 34. What's wrong with 36?	0	@talkhoops, Paul Pierce scored 34 points. What's wrong with him having 36 instead?
2438	The UofL student ticket policy is such a well thought out plan, good job SGA.  #ihateyou	1	The student ticket policy at UofL is a well-thought-out plan. Good job, SGA. (Note: The hashtag #ihateyou suggests sarcasm or disagreement with the plan.)
2439	Got to play w dogs last night! http://t.co/LuLEdNu8QA	0	"Last night, I had the opportunity to play with dogs! It was such a fun experience. <a href=""http://t.co/LuLEdNu8QA"" target=""_new"">http://t.co/LuLEdNu8QA</a>"
2440	"My dad would have a shotgun ready|""My dad would offer him a beer""|""My dad would ask him to join his clan""|:face_with_tears_of_joy: @rannimarti @Hartswormx3"	0	When it comes to dealing with a situation, my dad has various humorous responses: he would have a shotgun ready, offer a beer, or even ask the person to join his clan. It's all in good fun! 😂
2441	@_laurenmills14 or maybe she just drips herself to death lol	0	"Maybe she just laughs so much that she ""drips"" herself to death! LOL"
2442	@Moose_eBooks You seriously bought a giant TV to play in the box?	0	Did you really purchase a giant TV just to play inside the box? 😄
2443	I need new boots for my birthday.. And by new boots I mean like 3 or 4 pairs :smiling_face_with_open_mouth_and_smiling_eyes::smiling_face_with_open_mouth_and_smiling_eyes: #ineednewboots #boots	0	"On my birthday, I really want new boots. And by ""new boots,"" I mean I want to have three or four pairs! 😃 #ineednewboots #boots"
2444	Finding it quite funny that Gillette Soccer Saturday on Sky are complaining that there aren't enough games on at 3pm Saturday	1	It's quite amusing that the Gillette Soccer Saturday show on Sky is complaining about the lack of games at 3pm on Saturdays.
2445	Tryna learn to skate tonight! :smiling_face_with_sunglasses:#pennyboard #skate  http://t.co/yPktQSLA7D	1	Tonight, I'm trying to learn how to skate! 😎 #pennyboard #skate
2446	35 amazing followers in the last week and there will be more tomorrow. Growing with http://t.co/x5q91sZ8zk	0	"I've gained an amazing 35 followers in the past week, and there will be more to come tomorrow. Growing steadily with <a href=""http://t.co/x5q91sZ8zk"" target=""_new"">http://t.co/x5q91sZ8zk</a>"
2447	@sommelierkeith hope you had a nice Xmas babes X	0	@sommelierkeith, I hope you had a lovely Christmas, my dear! X
2448	been about you and I'm still about you	0	My focus has always been on you, and it still remains that way.
2449	This 'legendary' anfield European cup atmosphere is great hey! ;-)	1	Isn't the 'legendary' atmosphere of Anfield during European cup matches just great? 😉
2450	Nit pick at every little thing guys. Keep doing that. That'll show the team you're behind them.	1	Keep finding faults and criticizing every little thing, guys. I'm sure that will really show the team that you're fully supportive of them.
2451	I pray God comes back in America and saves us all.	0	I hope and pray that God returns to America and saves us all.
2452	Normalizing relations with Cuba? Huh. Get ready for more of this crap. #ThanksObama  http://t.co/uv7NT22B2h #bad	1	So, now we're normalizing relations with Cuba? Well, get ready for more of this unpleasant situation. Thanks, Obama. #bad
2453	#All #And #For #Hot  #Rachel #style #fashion|Please RT: http://t.co/02eC8FzuGA http://t.co/6bFvvn4QZ8	0	Check out this hot Rachel-inspired fashion and style! Please retweet: [link] [link]
2454	AHHH WINNER AND EPIK HIGH. #2014MAMA	0	AHHH! Winner and Epik High! It's so exciting! #2014MAMA
2455	@TheoCorleone @david_maclellan Shit! I better shut my stupid girly mouth because im so concerned about what men might think of me.	1	Oh no! I should probably keep my opinions to myself and not speak up because I'm afraid of how men might perceive me. How ridiculous!
2456	Day 2. Going to the DR for #2 cause I'm 99.9999999% sure she has strep #awesome	1	It's Day 2, and I'm heading to the doctor for the second time because I'm almost certain she has strep throat. How wonderful. #awesome
2457	@peteswildlife Great. Does that mean he's also giving up hunting and killing wildlife in Europe?	1	That's great, but does it also mean he's giving up hunting and killing wildlife in Europe?
2458	Andrew Luck is some kind of QB... Wowzers. #INDvsCLE	0	Andrew Luck is an incredible quarterback. He's truly impressive. #INDvsCLE
2459	First day of Christmas shopping tomorrow. Can not wait.	1	Tomorrow marks the first day of Christmas shopping, and I couldn't be more excited!
