sentence	label
then that means it HAS to be square to him @kevinlicklider @TimOwensby @RBRNetwork1 @IndyEnigma @CalFreedomMom	0
Perfect way to start off my morning 	1
Accidentally breaking your own computer when your tech support! Haha , talk about employee of the month  #techSupport :personal_computer::floppy_disk::pistol:	1
@Bavarianshady u simply cant win with @viggie_kopite if it is twitter fight!!! :-P	0
Check out some things I've been really loving recently during the holiday season! http://t.co/5fihlieEyt	0
I hope we get an ice palace and an invisible car #SPECTRE 	1
Hey what do you know, one of the witnesses supporting Darren Wilson's story lied! And is racist! Mind blown! http://t.co/0k25FE024w 	1
@NathanFillion the resemblance is uncanny!  #firefly @Castle_ABC http://t.co/rYWjkNTUEr	1
Tribute to a brave elephant simply defending his family. http://t.co/Mo74x8M5kA	0
http://t.co/VNPJoS2ACk #GapingAngels #Georgeous Georgeous busty blonde drilled in all her aroused holes!	0
@highfivelife7 why are you so beautiful?!	0
@Jordanbrown_97 haha quite right mate! They coonty workers have got it aff easy Al tell ye! Oot here workin like a hamilton accie :man_with_turban:  :face_with_tears_of_joy::face_with_tears_of_joy:	1
I was going 2 post my opinions on#obama#cuba but i will save it , till after his #speech. #peacemaker 	1
@ttwentyman He's just trying to drive Suh's price up. 	3
@sharna_woodcock well the pain isn't makin me feel sick anymore so:thumbs_up_sign:be all better for the big fella :father_christmas::wrapped_present:	0
The power went out in Delano. #blackout in some parts.:white_smiling_face::party_popper: Still #HappyNewYear everyone. #besafe #goodnight	0
Dear Dr. Diaz, gravity does not exist, Einstein got it wrong. I wrote a book explaining my theory, let me know if you want to read it 	1
Too bad her cube doesn't have a door. - @NickEppley ||#bestcoworkersever  @AndyHawbaker	1
@karanjohar yep, that's what they say.|	3
@SP_EnergyPeople I see your response time on your DM's is as good as your phone lines.. just no hold music. Legendary service guys.	1
#instacraze  #addiction :face_with_stuck-out_tongue_and_winking_eye: at http://t.co/12RgzDqOR3	1
@ADavies_10: @arnie_4 great seing u mate, thanks for the cheap shot :winking_face: safe trip back :clinking_beer_mugs::clinking_beer_mugs:||Dry train why we lost :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: 	1
@sunlorrie @ctv ??? #Liberal used in same sentence?? Unheard of!! Turn in your keyboard sir! 	3
@Katerintree obvi because every Jesuit is a heretic  :information_desk_person:	1
#Israel #raps #Palestinian #U.N. #draft as '#gimmick.' http://t.co/WCzRGou038 via @reuters	0
I love putting up the Christmas tree with the fam:white_smiling_face:️:christmas_tree: #christmastree	0
A SMILE is a smile is a smile is a smile is a SMILE IS A MILLION PEOPLE STARING AT YOUR PISSED PANTS MANIC LAUGHTER smile	0
.@7eleven Big Gulps for health care http://t.co/CNuAviEMPY 	2
@TorontoPost of course not! Carding? What carding?	0
"When someone on a conference call talks about ""housekeeping items"". Grrr."	0
Yeah, because that's what's most important. . The man really is a prized prat. https://t.co/pVUi0cgGYK	1
Ohhh the joy of getting pulled over :green_heart:  http://t.co/13fB4tnEi4	1
They have  #been seen www.MonsterMMORPG. com since. gist by #MonsterMMORPG #darumaka	0
" @emptynetters: Penguins cancel morning skate, which was an optional, due to icy road conditions."""	2
Normalizing relations with Cuba? Huh. Get ready for more of this crap. #ThanksObama  http://t.co/uv7NT22B2h #bad	1
"@legallyblonde64 @PBuffkin ""I can't look at a bridge without crying now."""	0
Flight diverted over boiling water incident http://t.co/FPT6yjxYIm	0
IS IT FRIDAY? *heavy sigh* Nooo. It Is totally Wednesday~! What a MESS. Wait 2 more days.	0
@JeremyCee @oldmanebro thank God for Kanye giving these unknowns some help. 	1
@MrMindMiracle One of those obvious when you see it but oh so clever ideas!! Glad you approved!	0
Shhhhhh...nobody move...they're playing a NON-electronic game together...NICELY!!!... http://t.co/CDi4lt9Y08	0
Photo: 3pc Lace Corset Size: small-2xl Price:$40.00 Leave size and email for invoice http://t.co/xrPRl3TKxm	0
@JackHeverin @JoelBateman23 @tay_smith103 @mattyprosser1 Was that head Mathers batting?|#powerful!!|#intimidating|	1
Because standing by a board about dental hygiene for two hours is how I wanted to spend my birthday.. 	1
Today stats: 5 followers, 8 unfollowers and followed 2 people via http://t.co/Xk07IiC3Mv	0
Looking forward to a nice and long 130km #cycle tomorrow, in the minus degree weather  #fool #festive500	1
It's always nice when a teacher doesn't leave lesson plans for their sub... 	1
On my TL I see a Somerholic that unfollowed me tweeting retweet if you're a Somerholic to see how many are there.also i'm not allowed 	2
@AsdaServiceTeam continuing with that wonderful customer service ? 	1
My vision looks like this =  just let me enjoy my first winter outside through a peep hole  #growingwinter http://t.co/BiMXhC7WhB	3
If I believed in that sort of thing I should be canonized #selfpraise	0
https://t.co/q3Oaw29oGV I forked node!  Get ready for the future.  (Where's my interviews) 	0
Cool to know I have people I can talk to when having a shit night. 	1
@DylanBraddy @chels_2325 real tough to whoop dungeys ass 	1
Oh this will end well.  RT @JonathanCohn: Military-Style Tech Finds Way Into School District Safety Measures http://t.co/uGFWTCZlVK	1
HELLO Sunday! BY THE WAY IT'S December 28, 2014 at 02:15PM! (just a random information)	0
I'm glad H & M has employed enough staff today.  #nohelp #terrible	1
The fans needs to be heard tho RT @cupcake78318778: @Sum4uckingMoney @jonso4tindo WENGER WILL NEVER QUITT.SORRY LADS. FOR FEW YEARS..	0
@ParkzTheDon @Neilby70 Johny UR cracking me up on Facebook chatting up my mate :smiling_face_with_open_mouth_and_tightly-closed_eyes::smiling_face_with_open_mouth_and_tightly-closed_eyes::smiling_face_with_open_mouth_and_tightly-closed_eyes:	0
#WreathAcrossAmerica #Jax it is finnished http://t.co/7TfL9AteCu, #honor #FallenHeros in Jax||http://t.co/OXybfwwWb6 http://t.co/JO0P3X54YU	0
i would tell ya, but you just wouldn't understand...:heart_with_arrow:	0
Left home at 7.30am and still trying to get to work. I just want to cry!! #happymonday 	1
My christmas gift... i have sweetest friends :) #blessed  http://t.co/FR5fTpJsTn	1
@f_fizzle did you get fat on your honeymoon?	0
@deWaardSara You can afford stocks? Teachers make SO MUCH money it's crazy! 	1
@iZedricxGaza try your luck tom! You can be one of the 20 free passers and makatanggap ng free item from david. Okay na yun tas uwi haha	0
@HarryS64 @Dale_Harris14 @rioferdy5 Well done. You have more Twitter followers than me. You have succeeded in life 	1
Cooper's been busy today  http://t.co/StCUsUTr0u	1
@superaielman @Parlett316 the upper deck definitely seemed like Philly South.	0
Loooooool RT @Lonyngwenya: Monday is done, Friday is around the corner	0
Lady in red :heavy_black_heart:️:sparkles::kiss_mark::princess::dancer:|#ootd #im #the #mom  #the #godmother #lol #athenakairalyn #baptism #love... http://t.co/2RSoEHSV0B	0
The moral police & vigilante's are very quiet with every #rape. I suppose it is Indian culture then?  #uber #DelhiRape	3
save your work folks. i'm offically cntrl-alt-deleting this week.	0
Kiwi Heineken? - Drinking a Steinlager Pure by New Zealand Breweries Limited @ Raglan Golf Club -- http://t.co/SUz3FBfxlK #photo	0
Welsh devolution? How's this for starters... http://t.co/47moRb9jPr	0
Youre such a great person. 	1
#Getting #married #was  Jolie's #biggest #moment #of #the #year! #But #this...: Hollywood actor and filmmaker... http://t.co/2JSjFXtiBL	0
@redsteeze wow.. she really touched them with that tweet. 	1
@fbourdeau @ChrisLaBossiere @alexabboud All the more reason for it. Competition breeds innovation & the consumer wins.	0
I would have never hired Trestman. RT @PriscoCBS: I would fire Trestman tonight.	0
Amen :person_with_folded_hands: .... I love this! If you didn't plan, then it's your problem :face_with_stuck-out_tongue_and_winking_eye: #truth  emergency @ Pearl... http://t.co/pg2o4SgFwj	0
 is too complex a word for him to understand @BigJdog916 @RBRNetwork1 @DywanWII	0
There's a million trillion things I'd rather rather do profound lyrics big Sean. PROFOUND.  #worstsongever	1
http://t.co/ySZ6vrKEle #TeensAnalyzed  Not expirienced, but cock hungry	0
@BBCNormanS @edballsmp That's going to stand him in good stead as. #chancellor. |.	1
But it's time to face the truth... I will never be with you	0
"@jwalmsley10 very clever jack! Changed the word ""big"" to ""no"",go to bed feeling like you've made a difference to society #youareagenius "	1
@mike_mcgrail You are going to have to explain?	0
#MerryChristmas to each and every one of you lovely lot! #PeaceOnEarth X	0
Good choice to stay up late, Lys.  #study #finalsweek #deathofme	1
@SportMajor No, voting somebody in because they're from Latvia is way more important than voting for the best players. 	1
@SBryanMusic I think I'm gonna check your music out later. Thanks:white_smiling_face:	0
"@GeneralBoles #ISIS flag above ""Merry Christmas"" is just to much #blackHumor and  .. prayers to hostages!!"	0
In case you haven't heard, this is happening - #WingedWarriors - http://t.co/SwUnbDChcB http://t.co/Uq01NXXusO	0
.@ChipBrent I love the #gamergate concept of harassing and spamming porn at any critics as proof that you're not a hate group. 	1
"The  of #American #protesters calling for an end to #RacialProfiling while holding signs referencing "" #BlackPeople "" | #ICantBreathe"	2
Jesus. I am watching too much #TheNewsroom... Look at me getting all #SonyHack sermonising... 	3
> Knowledge itself doesn't mean a person is qualified to represent a religion if * his/her humanity (& sanity) is absent.	0
@Rickmayhem @dearmothica accordng 2 lawyrs, evidence supported both sides, could hav supportd many differnt scenarios, warranting indictment	0
Workaholics: if you're sick, don't let that stop you from bringing your germs into the office. We all appreciate your commitment. 	1
I have three test and a two dance performances tomorrow!!:books::open_book::dancer::dancer::woman_with_bunny_ears:  #EasyDay 	1
Twitter can be so annoying	0
probably going to fail tomorrow yayy  #GlobalArtistHMA #MTVStars One Direction	1
Literally cried when I woke up because I know what this day has in store for me #TheStartOfTechWeek  Ready #JustShootMeKnow	0
@oneplanetmikey @misskylie77 I had never heard of them before, but I quite liked it!	0
THE WORLD'S BIGGEST ONLINE JOB Click and Get Started Now! http://t.co/f6PJOZUIJr	0
I'm so good at sight singing. 	1
Sessions!! #why  #scary #canary #sydney #australia by lavin56 http://t.co/RS4WSrpsMJ http://t.co/EWBWx6ZIn3	0
Good morning all!||@LivingQWales @RightSurveyors @VTUK @JewelleryWeb @jbboats @shaunesden @cwconclub |http://t.co/nJ1iOYg5Ex	0
Off to bed can't wait to feel this hangover. |	1
http://t.co/wrrxlBdRBI #TeenAnalCasting #What What is the Creampie Crusade?	0
can the next person who wants to educate me on any point please be very bloody educates before they speak to me, getting bored now	0
I fell asleep posting my last post. 	2
@lauraaball_ Prepare to get mucked  #imissedu	1
@DlSCORD @FoxNews Hates his anti-American/anti-Constitution policies and actions. Fixed it for you.	0
Husband coming home early? #mongkok #kowloon #hongkong #dongiotravels  #50thfloor ... http://t.co/vvAWP30vua http://t.co/qdEScaifSk	3
Join @ThuggMiss PromoTeam's Official Fan List and receive news, events, and more! http://t.co/1x49E5zITi	0
If loose lips sink ships, then loose tweets sink fleets. ? (@ NASNI Theatre in Coronado, CA) https://t.co/dvFfrwO74Q	3
First final of the day done, only three more to go. #greatscheduling  #incaseyoucanttell	1
Can you write your name on a paper and take a picture ... — I can but I'm busy answering this question oh...  http://t.co/hRysVyLpBI	2
@muellnerpaul @jamieyuccas @KimJohnsonWCCO @KylieBearseWX don't forget @Ali_Lucia and @AshleyRobertsTV (they're as smart & kind as lovely)	0
.@JaniceDean, Michael Bloomberg will be wearing his speedo for the #GlobalWarming with his bodyguards.  @FoxNews 	2
I just love 160 question tests in the morning. 	1
I'm so glad that Jonathan Stewart had to have, his best game in 5 yrs against me in fantasy fb playoffs.....  #imout	1
btw, dummy, 140 limits @RBRNetwork1 @1_Free_Man @TheLexZane @Anan_VII @ABPT_Rocket @kusun0	0
What doesn't kill you makes you #stronger :ok_hand_sign:...I'm  #perfect #mybody :see-no-evil_monkey: http://t.co/lBIZvOjuE5	0
i.e. cutting gov't spending, as Harper has done w/ public sector jobs, injures the economy & multiplier effect of those jobs #cdnpoli 2/2	0
Big 12 fans flocking to support TCU after that OU beat down, Texas loss, and WVU manhandling lol.	0
My future? I still enjoy it (playing football) too much and I play with passion -Totti......oh no the team is doomed..... #asroma 	1
.@toppscards I couldn't find the letter in my binder, but I did find these! http://t.co/AZ68gH8y7v	0
@tomwookieford agreed. It's a very cool place. And I just love the rocks.	0
Now i officially look single. Ha the 	3
Its so hard to choose between the pleasure and the pain  #Girl #December #Love #Dream  #Strong http://t.co/GZH8Oqft9y	0
My stomach is a Wonderland for gas inducing bacteria. #blessed 	1
@_FallenAngel4 Ohhh I don't know about that! That sounds sooooo interesting! 	1
 #Congressmen Admit to  reading #NDAA before #Voting http://t.co/w96dClsclK |<3;-}><3|Via @udegmx|<3;-}><3	0
I swear the biggest tools are those who wear a belt even though they're wearing suspenders. Pick one or the other, can't do both	0
Another fantastic day 	1
I believe it is about #indoctrination &  religious indoctrination either; but indoctrination into the future groups of #Lefties.	0
father sent me down to buy ingredients cos he wanna fry some noodles up i remembered everything else but the noodles #somuchwin 	1
Too blessed to be stressed. So hype for next year! #HAILSTATE http://t.co/F80bfGO5vp	0
@the_bearded_1 And when you overpay for that talent you get stuck w/ that talent. Which perpetuates the losing cycle the Cubs are in	0
Bored? Check out> @dailypotatonews newest article - each word is linked to a ridiculous website! Try it out! http://t.co/FsERGoBKnq	0
@vidalovesvida I don't think I've ever even made weed brownies in my life...idk where you get this bizarre idea from lol	0
I just love being told that I wouldn't have gotten hired if my boss knew I was pregnant.. #ha 	1
work should be fun today :unamused_face:	1
nights like tonight are the only reason I'm able to carry on to the weekend #SUCHAGOODWEEK 	1
@COD_WATP he offered it but he made it sure the board refused double 16m in October, all in Rangers interest 	1
@JafarBalarabe @GovElrufai2015 @elrufai2015 @elrufai  for Elrufai#he represents the masses#so it is our victory#	0
Don't forget to join @midtown_1015 for #Steak Night tonight starting at 4pm! #nyc #food #foodie	0
Feeling the irony of using  to find people ironically using the work irony wrong. #metahipster	2
My boy has another cold and spent the night coughing and sneezing all over me #sexy 	1
Feeling artsy tonight. #artsy#homealone#vienna#studentlife @ b&e's apartment http://t.co/Ct85mmtf5H	0
" is not lost. @RehamKhan1 @ShireenMazari1  @ArifAlvi http://t.co/NVseI8XEN4"""	0
There's a reason I don't tell my parents anything, cause I always get THE most positive responses 	1
@RachelReevesMP @WOWpetition ,. #coalition fit for purpose.#Labour can and will sort it.	0
"Walking down the mall in front of a group of guys and hear ""even the momma got it"" Jesus lol everyone loves polly"	0
@moofer1972 @abc7newsBayArea That's fantastic up to date news. Also 	1
you know what would make break 1000000x times better?||not having practice.	0
Lol. Imagine being gay and working in a fudge packing factory. 	2
Happy New Year all my Twitter people. Hope you have a happy and successful 2015! Lots of love :face_throwing_a_kiss: #2015season #2014sucks	0
Preparing some sample answers for the rehearsal exam qs for Digital Media with Google Drive, I'm so technologically advanced.. 	1
That moment when you want to break someones fingers:pouting_face::pouting_face::pouting_face::pouting_face::pouting_face:	0
"I deff missed my mom yelling up the stairs ""chanelle wake up!!!!!!"" #lmao  #stfu jks love u cuz you'll prob see this"	1
@sportstalksc what's the rush? His leg is still attached right?  #dr.dabo	2
stl.You Will Never Win Again RT @viggie_kopite: New Manager? New Striker? New Transfer Committee? (cont) http://t.co/vQkvIx4eNX	0
The  of how worst films become must see #films: http://t.co/rNJ4tl6syj	2
wow they seem to be so turnt 	1
Simple way to be #fashionable n contribute to #empower thousands of #women and #weavers. http://t.co/2kCyadmqWI #KhadiGaatha #GoGreen	0
@caboosemichaelj yeah. So as you can see, I have great success with the ladies! And I'm totally excited for having sex some more! 	1
Seriously tho if you need me anytime over winter break just shoot me a text. Probably won't respond cuz I'll most likely be eating, but hey	0
Love scooping feed bunks before we can feed calves 	1
Home finally! What a way to start the christmas break!!! :thumbs_up_sign::ok_hand_sign:	0
The ugly truth... #abuse  #enough #words http://t.co/F7ngPbF2yz	0
I THOUGHT WHAT WE HAD WAS REAL, HOW COULD YOU BE FINE? COZ I'M NOT FINE AT ALL Oh wait. Fixed the caps lock ^.^  #LaughNow .o.	1
@CNN too bad CNN can't conceive their own story. #truth #news ?   #hypocrite #expose  #fake #exposed2014 #boycott #sponsors	2
#GlobalWarming would be nice right now if it were only true!||Call #AlGore 2 burn money 4 #Christmas. ||#ＦＯＬＬＯＷ http://t.co/U1fQX3qfH1	0
Where I am  @ Boys Town http://t.co/dr01zwqGhQ	0
She's got something you just can't trust|It's something mysterious....	0
#np #NowPlaying #NowListening #Music  Of Dying On Your Birthday by #Senses Fail from the #album: #Let It E... http://t.co/UVua6B8dJW	0
@ATT really showing me the fastest LTE around  #speedtest http://t.co/aQlkSxjDcM	1
@GioneeIndia Latest album is Free The Universe #SupersonicWithGionee #Mumbai	0
@blissfulbrann holy fuck, those lyrics fit so good to the movie Interstellar! #chills #freakyfriday	0
Vacations...re:Imagined...re:Engineered...re:Born @TripSifu...coming soon. Signup to gain access to our beta. http://t.co/0N7BRXRkcd	0
@daddy_warpig @soulbrotherkab @Smirtington @quietuswolfe #GamerGate , now with weaponized Ninjas. we trained with Assasins Creed. 	2
@Parlett316 that's where you are wrong, I can just watch his films and not follow him on Twitter.	0
Love working and be exhausted all the time 	1
Gah! Desperately trying to bust this cold!	0
@maxsnape1 who you calling bottle job I'll take teeth. Yeah I'm game mate, at training tonight too, I'll remember your hat 	3
@thePDempsey ha yeah which is your opinion, which like mine, means nothing ;) they're in.	0
What is most important today is not family or health but rather NBA action. 	2
Turning in my paper then coming back home and studying #perfectday 	1
Breaking news!  RT @liverpool: Mario Balotelli isn't a team player, according to Adel Taarabt http://t.co/UB48QVWkEE	1
2 days off the next two weeks. 3 in the new yr. Love working over xmas.  #needthemoney	1
Horses are just hornless unicorns :O ||#enlightened #mystical #wow  #on #drugs	0
 #Bra #Fitting #Guide #How #diy #crafts|Please RT: http://t.co/aw58siFjFF http://t.co/ZwX1w60mIU	0
#sundayfunday #mylove #mermaidlove #newyear2015 @ Rockefeller Center http://t.co/jKgE7NTRni	0
These guys are just amazing #gottalisten @cindybm2 The Allman Brothers Band - Stormy Monday ( At Fil...: http://t.co/GCaqwt2A50	0
If this is love i don't wanna be loved , You pollute the room with your filthy tongue  #getscared	0
I know that what I see |Is  what you see |What it is that I know feel and see is that the #time... http://t.co/iwMP39SjJ5	0
michael have a sexy face when he cough  http://t.co/5owjGoZQjU	1
I always can't wait to see how  works. #IfYouKnowWhatIMean	3
Love ya Jerry, but what the heck was that?	0
Lots if love for #Miranda 	1
"@JustAnotherMo Now, now, Islam is the ""religion of peace"" and only Christians can hurt anybody!  Get it right!  D: "	2
@tomstrock39: Pick it up one more time for the homie in the back that's stickin right with us thanks for answering my DM #realmvp 	1
The #blackbrunchnyc hashtag got the racists goin up on a Sunday...:unamused_face:	0
@twitterlessTROD has the best pickup lines 	1
#notcies #eu EU backs 328 top early-career researchers with 485 million http://t.co/eFS2Y1Pssc	0
@SUP3RFRUIT I think being gay is wrong, its like people chose to be gay just to piss off the magic old man that lives in the sky 	1
Exactly 1 year ago today! (via @timehop) http://t.co/m9E3NSZDIk http://t.co/U2OpTFAd1w	0
Great, I've got a lung infection. This is fun. :/ | #notfun #miserable	1
group message with bbc to start off my morning thanks Hannah :-) 	1
@sommelierkeith aww bless ya. Enjoy your break babe, yeah it was great thanks.. Finally recovering from it. How's Ya tash going? :face_throwing_a_kiss:	0
@JJJetPlane94 nah dude my buddy puked all over steak and shake	0
when singing along to songs in Korean and there is a part in English, I sing it with a Korean accent. WHY.	0
. which is why i've visited #pakistan as many times as i have .. sez @BarackObama 	3
Rush rush rush, all done and then POW, a football through the window.#glasseverywhere #boyswillbeboys	0
Lol at people saying they're turning 13 this year when did I start following kids #sorry	0
crushes are great until you realize they'll never be interested in you.| :p	2
I love being unappreciated 	1
For those who CAN hear us, @cbcjones talks about NB Power's record number of outages. 7:13  #transmitterproblems	2
A maths tutorial is exactly what I need right now  #lol #struggle #uni	1
#Russia #says #new #U.S. #sanctions #may #hamper #dialogue on #Iran, Syria. http://t.co/L0IVDxHCmq via @reuters	0
Ceeeeebz work, allow dat ting fam	0
CIA report highlighting the stark differences b/t the present & former administrations' approach to nat'l security. 	2
danniella westbrook went to a food bank she should have gone to Iceland, oh yeah she fucked that up too   #freedomofspeech	2
Try to ring @heatherbeech about a plumbing issue. Her phone goes off upstairs with Super Mario theme tune  #retrogaming	2
today is just starting out fabulous 	1
I love that my body can't handle school stress and makes me physically sick. 	1
@AstroDWJust I was only clarifying for my LEGION of other followers.  #NotForTheIntellectuals #DrHandsomeDennis	1
@andrewannun damnit dude I'll see you when I get back though	0
@sufisal @Muhammad123Ali Putting 123 between Muhammad and Ali? I find your own twitter ID quite blasphemic and offending 	1
LoL game over Napoli win and they are better then Juve	0
Welp! Back to the drawing board :persevering_face:  #mua #sike  #eyeliner #fail #notforme #makeup #naturalgirl... http://t.co/u0xbdxWysd	0
One day is day..lemme console myself with blunt	0
Got up early to get the earlier bus , & I miss it!! Now I have to wait...Well this day is starting off wonderful.. 	1
The worst part about it is the crosswalk is a memorial to a kid who was killed by a nigga just like HIM, who didn't stop. 	2
whoever runs Yeovil Town FC twitter account should be fired. their starting line up looks like a mxit fantasy league team	0
So which beauty's can get me some followers then:speak-no-evil_monkey:	0
@RoryWhite12 @Nick_Stafford I can't remember the last time I saw a newish GTi and have only ever seen 1 Golf R. What has changed?	0
@infowolf1 Did I really need to put a  hashtag? Oh dear!	0
Lighting now setup on the #Malawi #Aquarium... Water tomorrow! #Cichlids #NoFilter #MarineWhite http://t.co/7VWnRNzgCk	0
#QZ8501 asks permission to #takeoff: #towercontrol of #Surubaya: yeah..y can go...away.	0
@iPhoneTeam if you don't want to upgrade your iOS or keep many pictures, yeah it's great 	1
Yellow Pages are all you need. Phone books are the future. #truth #reallynotreally  http://t.co/7IVCcRPO6J	1
If I carried on the way half the men do on here, I'd be getting called a crank (amongst other things) and be asked if I had #PMT... :nail_polish:	3
@Vh1Supersonic Cause of all the things in life this seems to be in #Balance. |Music- Medicine, @Vh1Supersonic - Doctor|#SuperDayLineUp	0
@McDonaldsUK how do I give feedback on some food I've just.  happy	0
@dawncflv @MRbelzer he's the detective!!! lol  #OrTypeCast	1
I may or may not be obsessed with the grinch :smirking_face:	0
Those Amarillo hops make it just right #goldilocks - Drinking a Tour de Fall @ Memphis' Pint & Dram - http://t.co/ZEVvcvjrR5 #photo	0
@firstpostin At the same length, we should not forget about the fundamental communal sanghi Hindu fanatic RSS in our backyard. 	3
Nothing is better then an 8am class. 	1
Used my brains and stopped drinking at 8 and been on the tea feeling sober and good.. Bring on tomorrow :face_throwing_a_kiss::face_throwing_a_kiss:	0
All I wanted was to see you	0
Torbay #Dementia #Action #Alliance: '#Living With Dementia,  #Dying From It' - Peter JS Ashley	0
Life was never be so easy as it seems, till u come and bring u'r love inside.  with me	0
Yay for early morning protestors!  #heavyamountsofsarcasm	1
I still love the newsroom regardless of what everyone else thinks	0
@LittleLizardG @DiamondMinecart your Irish fans can't wait.... Impossible to get ticket ... Boo hoo!	0
Well the week is off to a great start.  #fml	1
I think #Stars are just the most gorgeous things in this world :sparkles:	0
Working cart today..gonna make that money! . 35 golfers all day :unamused_face::pistol:	1
Cramming 200+ psych pages into my brain even though we learnt that cramming isn't effective 	2
#Sports -- #Carrick #replaces #Fletcher as #Man #United #vice-#captain. http://t.co/vTYg68Kggy via @reuters	0
@afterglide definitely consult a tax professional on that one.	0
I love waking up with migraines  :loudly_crying_face:	1
Off in to town to get a bday prezzy, how rude to have a birthday in Xmas week #BusyBee	0
Corey Brewer looks like he is ready to not be in Minnesota anymore... You can see it all over his body language. #TradeBait	0
I shun the workplace chit chat, to look at what happening on twitter  #randomtweet	2
#Ministers #criticised #over #train #deals http://t.co/IIQaJzqIXz	0
Shawn still hasn't follow me....and I'm okay with it 	1
@Adam_Klug can you reveal what you were drinking now?	0
@Melissa_Barrow hahahah Donna being inspirational and shit :face_with_tears_of_joy: that's great	0
Library computer has frozen again #shocker 	1
@hosienation I'm relaxed, and waiting for the facts to come out. But I've listened to Blaine hammer on players for doing similar before.	0
No response always seems to attract response. The ! #aintnobodygottimeforthat	2
So kind of occ health to book my tb skin test on my day off uni. I am thrilled 	1
At one point i almost believed that the law of attraction was effective. !	1
"Secret Santa for one of my er...""hotter""  work colleagues.. http://t.co/Ellk2A0pfh"	1
you is very much right my brother when I am done I still will not have a car, and when I am done praising Allah I to will still  (1/2)	0
i feel like whole life is about waiting waiting and waiting	0
Well @grantolding I watched'Making of' clip about Drive Rescored. Now I see how easily composers do it!  http://t.co/GkcYRuLCpM #	1
@TharaAzzam explains why Inter went all Calciopoli over Juventus...	0
Sad that when someone drinks they treat you like shit and won't talk to you.	0
#Heisenberg Uncertainty Principle: Whatever you study you also change. #JurassicParkTheLostWorld #JurassicWorld #BreakingBad 	0
@CarrieMuskat @Buster_ESPN sounds like #Cubs won't have room for Lester battery mate David Ross.	0
Time for the post Christmas car wash, yay!!!  #friesenfamilychristmas	1
@ShowbizSecrets not surprised, it was epic.	0
THEY #CAN'T BE #IDENTIFIED|#UK should  ALLOW more #SYRIAN REFUGEES #ENTRY among them will be #ISLAMISTS potential #TERRORISTS	0
Shoutout to my mom for being hella supportive of me 	1
@thei100 @Independent Nice smile 	1
Sailing-|×|#me #selfie #ootd  #cool  #cute #girl #tumblr #black #style #rock #punk #vsco... http://t.co/sDn3W9Kqvk	0
Why do I have to have a good game then a bad game and then a good game then a bad game again. :expressionless_face::pouting_face:	0
So glad all that voting was put to good use! 	1
Gonna need K-State to play a little better but loving seeing this team in action with beckthies http://t.co/8ofONvoqcN	0
@Eskom_SA street lights on during the day in Clayville, Olifantsfontein. This should not be happening with #loadshedding problems. -on	0
@HistoricalPics but it has to be fake!! Where are all the stars?? 	1
"#notcies #eu Liverpool workers ""miscarriage of justice"" victims http://t.co/KKyxaCu18R"	0
": When some naturopaths sell ""aromatic"" herbs the way apothecaries sell noxious poisons. #Naturopath=#Apothecary #Herb=#Poison"	2
Porygon2 are  found in the www.monstermmorpg. com wild. #firemen follow @MonsterMMORPG #paint	0
"@djaznh @cnsnews @klshrews2 Obama , like DiFi with #TortureReport is using the 'scorched earth"" method.#tcot"	0
My dad's such a big kid on Christmas morning waking everyone up so bloody early	0
Ariana Grandes makeup is always sooo flawless :speak-no-evil_monkey:	0
@RashawnFranklin Because I disagree w/ you? Trading three picks for one when you have glaring holes at numerous positions is ass-backwards.	0
Look!: #Poulan #Chainsaw #New http://t.co/xK86xbKQel #shopping #chain  #saws #start #starting #will #wont	0
My #Christmas ritual...part one. #HowTheGrinchStoleChristmas http://t.co/yIJ6tiHmsM	0
#Patriots #report #card: #Grades  #half bad: Tom Brady throws under pressure in the 2nd quarter during Sundays http://t.co/lzdBh8iHC4	0
Being awake since 3AM is always so much fun 	1
We all have them people on Instagram who put the most pointless hashtags #Can #you 	0
 a bad idea! http://t.co/WU41rVVVjw	0
Solid leg day :flexed_biceps: felt great and hit my max for 2. Can't wait to squat 315!	0
@EddieHearn @EddieHearn Khan is doing to Brook what Mayweather is doing to Khan. Making poor excuses to avoid the big fight 	3
.@CelticOwlWisdom Alert the media! Some guy on twitter has un-cited proof that evolution is wrong! Let's get his Nobel prize ready! 	1
that is the face of a tired man hahahahah	0
Oh god I just so happens that i love really LOVE slow internet #slowinternet 	1
When your  is so advanced people actually think you are #stupid.. http://t.co/LSGmXqneqq http://t.co/fOqATXhy5U	2
I've completed Day 3 of the 30 Day Ab Challenge workout. Join me and download the app at http://t.co/hHAo6MR8v3.	0
@bigbillybmoney oh haha no they ain't :face_with_tears_of_joy::face_with_tears_of_joy: you ain't even seen em	0
Probably just scarred the cleaning lady half to death because she didn't know I was home.	0
If we could stop losing planes that would be great.	0
My prayers have been answered WE OUT	0
Anamorphosis:placing objects so that viewed from a certain angle they create an image. |By French artist Bernard Pras http://t.co/3EQo36OVUw	0
@gracewoods_ fucking copycat, although you're name is mint and the act we share it is probably a cause for alcohol filled celebration!!!	0
@GG_Studio:Congratulations GG for giving us amazing collections for 10 yrs.In fact i was planning to do the same for u from my prospictive:smiling_face_with_smiling_eyes:	0
